ProductKey,ProductName,BrandKey,Subcategory,Category
338,Fabrikam Laptop19W M9800 Black,4,Laptops,Computers
971,A. Datum Full Frame Digital Camera X300 Grey,1,Digital Cameras,Cameras and camcorders
1860,NT Washer & Dryer 21in E2100 Blue,6,Washers & Dryers,Home Appliances
597,Contoso Screen 85in E085 White,3,Projectors & Screens,Computers
73,NT Wireless Bluetooth Stereo Headphones E102 White,6,Bluetooth Headphones,Audio
72,NT Wireless Bluetooth Stereo Headphones E102 Blue,6,Bluetooth Headphones,Audio
2171,Fabrikam Coffee Maker Auto 10C M100 Silver,4,Coffee Machines,Home Appliances
1944,Litware Refrigerator 1.7CuFt E120 White,5,Refrigerators,Home Appliances
2133,Contoso Coffee Maker 4C E0800 White,3,Coffee Machines,Home Appliances
2114,Contoso Water Heater 1.5GPM E0800 Red,3,Water Heaters,Home Appliances
1310,Contoso Digital Camera/Camcorder USB Cable E324 Silver,3,Cameras & Camcorders Accessories,Cameras and camcorders
446,WWI Desktop PC1.60 E1600 Black,11,Desktops,Computers
978,A. Datum Super-zoom Digital Camera X300 Pink,1,Digital Cameras,Cameras and camcorders
353,Fabrikam Laptop10.1 M0101 Silver,4,Laptops,Computers
1288,Contoso Genuine Leather Grip Belt E322 Silver,3,Cameras & Camcorders Accessories,Cameras and camcorders
1072,A. Datum SLR Camera X142 Orange,1,Digital SLR Cameras,Cameras and camcorders
1129,"Fabrikam SLR Camera 35"" X358 Pink",4,Digital SLR Cameras,Cameras and camcorders
1916,Fabrikam Refrigerator 19CuFt M7600 Green,4,Refrigerators,Home Appliances
523,WWI LCD19 E107 Black,11,Monitors,Computers
2249,WWI Chandelier M615 Silver,11,Lamps,Home Appliances
395,WWI Laptop8.9 E0089 Black,11,Laptops,Computers
2492,Cigarette Lighter Adapter for Contoso Phones E110 White,3,Cell phones Accessories,Cell phones
1763,MGS Flight Simulator 2000 M410,9,Download Games,Games and Toys
2124,Contoso Coffee Maker 12C M1000 Silver,3,Coffee Machines,Home Appliances
197,Litware Home Theater System 2.1 Channel E212 Black,5,Home Theater System,TV and Video
192,Litware Home Theater System 4.1 Channel M410 Black,5,Home Theater System,TV and Video
1776,MGS Age of Empires III: The War Chiefs 2007 E132,9,Download Games,Games and Toys
1666,MGS Hand Games for Office worker L299 Yellow,9,Boxed Games,Games and Toys
2145,Adventure Works Coffee Maker 4C E080 Black,2,Coffee Machines,Home Appliances
744,Contoso Dual USB Power Adapter - power adapter E300 Black,3,Computers Accessories,Computers
2053,Litware Microwave 0.9CuFt E090 Blue,5,Microwaves,Home Appliances
2365,Contoso Air conditioner 8000BTU M0320 Silver,3,Air Conditioners,Home Appliances
1270,Contoso Lens Cap Keeper E314 Pink,3,Cameras & Camcorders Accessories,Cameras and camcorders
1497,The Phone Company Smart phones Unlocked M300 White,10,Smart phones & PDAs,Cell phones
1452,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,10,Touch Screen Phones,Cell phones
2206,Adventure Works Floor Lamp X1150 Silver,2,Lamps,Home Appliances
1552,The Phone Company PDA Palm 4.7 inch L850 Silver,10,Smart phones & PDAs,Cell phones
956,A. Datum Point Shoot Digital Camera M500 Black,1,Digital Cameras,Cameras and camcorders
755,Contoso Home/Office Laptop Power Adapter E300 Black,3,Computers Accessories,Computers
2382,Contoso Air conditioner 5200BTU E0100 Blue,3,Air Conditioners,Home Appliances
1253,Contoso General Carrying Case E304 Silver,3,Cameras & Camcorders Accessories,Cameras and camcorders
1230,"Fabrikam Independent Filmmaker 1/3"" 8.5mm X200 Blue",4,Camcorders,Cameras and camcorders
1322,Contoso Private Branch Exchange M88 Black,3,Home & Office Phones,Cell phones
929,SV 512MB Laptop memory E800 Black,8,Computers Accessories,Computers
1261,Contoso Multi-Use Terminal Cable E308 White,3,Cameras & Camcorders Accessories,Cameras and camcorders
933,SV 2GB Laptop memory E800 White,8,Computers Accessories,Computers
2290,Proseware Wall Lamp E0215 Silver,7,Lamps,Home Appliances
2345,Litware Chandelier M6015 Blue,5,Lamps,Home Appliances
1646,Contoso DVD 9-Inch Player Portable M300 Black,3,Movie DVD,"Music, Movies and Audio Books"
1010,A. Datum Bridge Digital Camera M300 Orange,1,Digital Cameras,Cameras and camcorders
300,SV Car Video AM/FM E1001 Black,8,Car Video,TV and Video
1186,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange",4,Camcorders,Cameras and camcorders
2173,Fabrikam Coffee Maker Auto 5C E090 Silver,4,Coffee Machines,Home Appliances
2104,Contoso Water Heater 1.5GPM E0800 Silver,3,Water Heaters,Home Appliances
1553,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,10,Smart phones & PDAs,Cell phones
1628,Contoso DVD 58 DVD Storage Binder M55 Black,3,Movie DVD,"Music, Movies and Audio Books"
1164,Fabrikam Social videographer 1'' 25mm E400 Black,4,Camcorders,Cameras and camcorders
949,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black,1,Digital Cameras,Cameras and camcorders
186,SV 8xDVD E120 Silver,8,VCD & DVD,TV and Video
2235,WWI Wall Lamp E315 Black,11,Lamps,Home Appliances
1593,SV DVD 58 DVD Storage Binder M55 Red,8,Movie DVD,"Music, Movies and Audio Books"
2493,Cigarette Lighter Adapter for Contoso Phones E110 Red,3,Cell phones Accessories,Cell phones
572,Proseware Screen 100in M1609 Silver,7,Projectors & Screens,Computers
592,Contoso Projector 480p M481 White,3,Projectors & Screens,Computers
709,Proseware Mobile Receipt and Document Scanner M200 White,7,"Printers, Scanners & Fax",Computers
683,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,7,"Printers, Scanners & Fax",Computers
736,Proseware Laser Fax Printer M250 Green,7,"Printers, Scanners & Fax",Computers
7,Contoso 2G MP3 Player E200 Blue,3,MP4&MP3,Audio
1728,MGS Age of Mythology: Gold Edition M310,9,Download Games,Games and Toys
249,Contoso Home Theater System 2.1 Channel E1220 Black,3,Home Theater System,TV and Video
279,Contoso Home Theater System 2.1 Channel E1200 Brown,3,Home Theater System,TV and Video
1884,Contoso Washer & Dryer 24in M240 Green,3,Washers & Dryers,Home Appliances
1840,Litware Washer & Dryer 21in E214 Blue,5,Washers & Dryers,Home Appliances
1819,MGS MechWarrior 4: Vengeance 2009 E175,9,Download Games,Games and Toys
1594,SV DVD 38 DVD Storage Binder E25 Red,8,Movie DVD,"Music, Movies and Audio Books"
379,Adventure Works Laptop8.9 E0890 Silver,2,Laptops,Computers
1689,SV Hand Games for 12-16 boys E60 Yellow,8,Boxed Games,Games and Toys
1757,MGS MechCommander 2 E123,9,Download Games,Games and Toys
1874,Contoso Washer & Dryer 24in M240 Silver,3,Washers & Dryers,Home Appliances
1857,NT Washer & Dryer 27in L2700 Blue,6,Washers & Dryers,Home Appliances
1830,Litware Washer & Dryer 21in E214 White,5,Washers & Dryers,Home Appliances
1824,MGS Age of Empires II: The Age of Kings 2009 E180,9,Download Games,Games and Toys
1692,SV Hand Games for students E40 Black,8,Boxed Games,Games and Toys
1143,"Fabrikam SLR Camera 35"" M358 Green",4,Digital SLR Cameras,Cameras and camcorders
2337,Litware Chandelier M6015 Grey,5,Lamps,Home Appliances
413,Proseware Laptop16 M610 White,7,Laptops,Computers
1195,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey,4,Camcorders,Cameras and camcorders
1170,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White,4,Camcorders,Cameras and camcorders
328,SV Car Video TFT6.2W E6281 Brown,8,Car Video,TV and Video
1037,A. Datum Advanced Digital Camera M300 Azure,1,Digital Cameras,Cameras and camcorders
899,SV Keyboard E10 Silver,8,Computers Accessories,Computers
753,Contoso Smart Battery M901 Black,3,Computers Accessories,Computers
2349,Contoso Air conditioner 12000BTU M0640 White,3,Air Conditioners,Home Appliances
854,Contoso Multimedia Speakers M25 Brown,3,Computers Accessories,Computers
902,SV Keyboard E10 Grey,8,Computers Accessories,Computers
660,"Proseware Color Ink Jet Fax, Copier, Phone M250 Black",7,"Printers, Scanners & Fax",Computers
662,Proseware Slim-Design Fax Machine with Answering System X180 Black,7,"Printers, Scanners & Fax",Computers
608,Contoso Screen 100in E010 Silver,3,Projectors & Screens,Computers
2088,Contoso Water Heater 2.6GPM E0900 White,3,Water Heaters,Home Appliances
403,WWI Laptop15 M0150 Blue,11,Laptops,Computers
1398,Contoso 2-Line Corded Cordless Telephone M202 Grey,3,Home & Office Phones,Cell phones
1946,Litware Refrigerator 19CuFt M760 Brown,5,Refrigerators,Home Appliances
2017,Fabrikam Microwave 0.9CuFt E0900 Blue,4,Microwaves,Home Appliances
2340,Litware Desk Lamp E1030 Grey,5,Lamps,Home Appliances
784,Contoso Laptop Starter Bundle M200 White,3,Computers Accessories,Computers
871,Contoso Wireless Laser Mouse E50 White,3,Computers Accessories,Computers
2464,Litware USB Durable Desk Soft Fan E1401 Black,5,Fans,Home Appliances
1958,Litware Refrigerator 19CuFt M760 Green,5,Refrigerators,Home Appliances
14,Contoso 4GB Flash MP3 Player E401 Silver,3,MP4&MP3,Audio
1589,SV DVD 38 DVD Storage Binder E25 Silver,8,Movie DVD,"Music, Movies and Audio Books"
1658,Contoso DVD 7-Inch Player Portable E200 White,3,Movie DVD,"Music, Movies and Audio Books"
603,Contoso Projector 480p M480 Silver,3,Projectors & Screens,Computers
558,Proseware Screen 113in X1609 White,7,Projectors & Screens,Computers
1694,SV Hand Games women M40 Black,8,Boxed Games,Games and Toys
1720,MGS Zoo Tycoon 2: African Adventure M280,9,Download Games,Games and Toys
2150,Adventure Works Coffee Maker 5C E090 Silver,2,Coffee Machines,Home Appliances
1976,Litware Refrigerator 19CuFt M760 Orange,5,Refrigerators,Home Appliances
1036,A. Datum Consumer Digital Camera M300 Azure,1,Digital Cameras,Cameras and camcorders
2092,Contoso Water Heater 4.0GPM M1250 Blue,3,Water Heaters,Home Appliances
1094,Contoso SLR Camera M144 Gold,3,Digital SLR Cameras,Cameras and camcorders
895,SV Keyboard E90 Silver,8,Computers Accessories,Computers
1074,A. Datum SLR Camera M142 Orange,1,Digital SLR Cameras,Cameras and camcorders
1319,Contoso Multi-line phones M30 Black,3,Home & Office Phones,Cell phones
2221,Adventure Works Desk Lamp E1200 Grey,2,Lamps,Home Appliances
2026,Litware Microwave 2.2CuFt M125 Silver,5,Microwaves,Home Appliances
1147,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,4,Camcorders,Cameras and camcorders
1962,Litware Refrigerator 1.7CuFt E120 Green,5,Refrigerators,Home Appliances
1754,MGS Zoo Tycoon M380,9,Download Games,Games and Toys
94,WWI Stereo Bluetooth Headphones E1000 Black,11,Bluetooth Headphones,Audio
74,NT Bluetooth Active Headphones E202 Black,6,Bluetooth Headphones,Audio
1777,MGS Flight Simulator X 2008 E133,9,Download Games,Games and Toys
1088,Contoso SLR Camera X144 Silver Grey,3,Digital SLR Cameras,Cameras and camcorders
2356,Contoso Air conditioner 12000BTU M0640 Red,3,Air Conditioners,Home Appliances
2037,Litware Microwave 1.5CuFt X110 Red,5,Microwaves,Home Appliances
973,A. Datum Rangefinder Digital Camera X200 Pink,1,Digital Cameras,Cameras and camcorders
1367,Contoso Expandable 3-Handset Cordless Phone System M204 White,3,Home & Office Phones,Cell phones
1096,Contoso SLR Camera X145 Pink,3,Digital SLR Cameras,Cameras and camcorders
517,WWI LCD24 X300 Black,11,Monitors,Computers
1585,SV DVD 60 DVD Storage Binder L20 Black,8,Movie DVD,"Music, Movies and Audio Books"
425,Adventure Works Desktop PC1.80 ED180 Black,2,Desktops,Computers
35,Contoso 4GB Portable MP3 Player M450 White,3,MP4&MP3,Audio
585,Contoso Screen 85in E085 Black,3,Projectors & Screens,Computers
1833,Litware Washer & Dryer 25.5in M350 Silver,5,Washers & Dryers,Home Appliances
594,Contoso Screen 113in M251 White,3,Projectors & Screens,Computers
629,WWI Screen 113in M1610 White,11,Projectors & Screens,Computers
1747,MGS Dungeon Siege X300,9,Download Games,Games and Toys
667,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,7,"Printers, Scanners & Fax",Computers
1332,Contoso 2-Line Corded Cordless Telephone M202 Black,3,Home & Office Phones,Cell phones
2003,Fabrikam Microwave 1.6CuFt M1250 Red,4,Microwaves,Home Appliances
1256,Contoso General Carrying Case E304 Blue,3,Cameras & Camcorders Accessories,Cameras and camcorders
1108,Fabrikam SLR Camera X146 Black,4,Digital SLR Cameras,Cameras and camcorders
2270,Proseware Floor Lamp X0115 Black,7,Lamps,Home Appliances
1467,Contoso Sharp Touch Screen Phones M910 Black,3,Touch Screen Phones,Cell phones
756,Contoso USB 2.0 Dock Station docking station M800 Black,3,Computers Accessories,Computers
845,Contoso Bright Light battery E20 White,3,Computers Accessories,Computers
1168,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White,4,Camcorders,Cameras and camcorders
2078,Contoso Microwave 0.8CuFt E0080 Red,3,Microwaves,Home Appliances
2076,Contoso Microwave 1.0CuFt E0110 Red,3,Microwaves,Home Appliances
540,Proseware Projector 1080p DLP86 Black,7,Projectors & Screens,Computers
701,Proseware Ink Jet All in one M300 White,7,"Printers, Scanners & Fax",Computers
649,Proseware Laser Fax Printer E100 Black,7,"Printers, Scanners & Fax",Computers
66,NT Bluetooth Stereo Headphones E52 Blue,6,Bluetooth Headphones,Audio
58,WWI 1GB Digital Voice Recorder Pen E100 Red,11,Recording Pen,Audio
286,Contoso Home Theater System 5.1 Channel M1520 Brown,3,Home Theater System,TV and Video
1890,Contoso Washer & Dryer 21in E210 Red,3,Washers & Dryers,Home Appliances
2012,Fabrikam Microwave 0.8CuFt E0800 Black,4,Microwaves,Home Appliances
2229,Adventure Works Desk Lamp E1200 Blue,2,Lamps,Home Appliances
369,Adventure Works Laptop15 M1501 White,2,Laptops,Computers
958,A. Datum Compact Digital Camera M200 Grey,1,Digital Cameras,Cameras and camcorders
906,SV 40GB USB2.0 Portable Hard Disk E400 Yellow,8,Computers Accessories,Computers
2008,Fabrikam Microwave 2.2CuFt M1250 Black,4,Microwaves,Home Appliances
772,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,3,Computers Accessories,Computers
1997,Fabrikam Microwave 1.6CuFt M1250 Grey,4,Microwaves,Home Appliances
2121,Contoso Coffee Maker 4C E0800 Black,3,Coffee Machines,Home Appliances
828,Contoso Digital camera accessory kit M200 Grey,3,Computers Accessories,Computers
1876,Contoso Washer & Dryer 15.5in E155 Silver,3,Washers & Dryers,Home Appliances
553,Proseware Projector 720p LCD56 White,7,Projectors & Screens,Computers
1843,Litware Washer & Dryer 25.5in M350 Green,5,Washers & Dryers,Home Appliances
254,Contoso Home Theater System 2.1 Channel M1210 Silver,3,Home Theater System,TV and Video
2000,Fabrikam Microwave 0.8CuFt E0800 Grey,4,Microwaves,Home Appliances
420,Adventure Works Desktop PC1.80 ED182 Silver,2,Desktops,Computers
1150,Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black,4,Camcorders,Cameras and camcorders
1110,Fabrikam SLR Camera M146 Black,4,Digital SLR Cameras,Cameras and camcorders
1227,"Fabrikam Trendsetter 2/3"" 17mm X100 Orange",4,Camcorders,Cameras and camcorders
1308,Contoso Digital Camera/Camcorder USB Cable E324 Purple,3,Cameras & Camcorders Accessories,Cameras and camcorders
751,Contoso Desktop Alternative Bundle E200 Black,3,Computers Accessories,Computers
2127,Contoso Coffee Maker 4C E0800 Silver,3,Coffee Machines,Home Appliances
1741,MGS MechWarrior 4: Mercenaries E117,9,Download Games,Games and Toys
1821,MGS Combat Flight Simulator 2009 E177,9,Download Games,Games and Toys
195,Litware Home Theater System 5.1 Channel M510 Black,5,Home Theater System,TV and Video
998,A. Datum Point Shoot Digital Camera M500 Silver,1,Digital Cameras,Cameras and camcorders
985,A. Datum Full Frame Digital Camera X300 Pink,1,Digital Cameras,Cameras and camcorders
1220,Fabrikam Budget Moviemaker 1'' 25mm E400 Black,4,Camcorders,Cameras and camcorders
2166,Fabrikam Coffee Maker 12C M100 Black,4,Coffee Machines,Home Appliances
773,Contoso USB Wave Multi-media Keyboard E280 Blue,3,Computers Accessories,Computers
1529,The Phone Company PDA Handheld 3.5 inch M610 Black,10,Smart phones & PDAs,Cell phones
2082,Contoso Microwave 1.0CuFt E0110 Black,3,Microwaves,Home Appliances
689,"Proseware Color Ink Jet Fax, Copier, Phone M250 Grey",7,"Printers, Scanners & Fax",Computers
182,SV 16xDVD M320 Silver,8,VCD & DVD,TV and Video
548,Proseware Screen 100in M1609 Black,7,Projectors & Screens,Computers
1211,Fabrikam Business Videographer 2/3'' 17mm M280 Grey,4,Camcorders,Cameras and camcorders
2086,Contoso Water Heater 4.3GPM M1250 White,3,Water Heaters,Home Appliances
240,Contoso Home Theater System 2.1 Channel E1200 Black,3,Home Theater System,TV and Video
1700,SV Hand Games women M40 Red,8,Boxed Games,Games and Toys
1756,MGS Age of Empires II Gold Edition E122,9,Download Games,Games and Toys
764,Contoso Leather Case - case for digital photo camera X20 Black,3,Computers Accessories,Computers
405,Proseware Laptop15 M510 Black,7,Laptops,Computers
2458,Litware USB Foam Fan E1301 Red,5,Fans,Home Appliances
2233,WWI Chandelier M615 Black,11,Lamps,Home Appliances
2102,Contoso Water Heater 4.0GPM M1250 Silver,3,Water Heaters,Home Appliances
301,SV Car Video TFT7 M7002 Black,8,Car Video,TV and Video
1630,Contoso DVD 60 DVD Storage Binder L20 Black,3,Movie DVD,"Music, Movies and Audio Books"
900,SV Keyboard E10 White,8,Computers Accessories,Computers
1272,Contoso Lens Cap Keeper E314 White,3,Cameras & Camcorders Accessories,Cameras and camcorders
1627,Contoso DVD 48 DVD Storage Binder M50 Black,3,Movie DVD,"Music, Movies and Audio Books"
1911,Fabrikam Refrigerator 9.7CuFt M5600 Silver,4,Refrigerators,Home Appliances
2419,Litware 20'' Box Fan E401 Blue,5,Fans,Home Appliances
2240,WWI Chandelier M815 White,11,Lamps,Home Appliances
739,Proseware Slim-Design Fax Machine with Answering System X180 Green,7,"Printers, Scanners & Fax",Computers
1713,MGS Zoo Tycoon 2: Extinct Animals M210,9,Download Games,Games and Toys
1779,MGS Zoo Tycoon2: Marine Mania Expansion Pack 2008 E135,9,Download Games,Games and Toys
466,Proseware LCD20W M230 Black,7,Monitors,Computers
546,Proseware Screen 113in X1609 Black,7,Projectors & Screens,Computers
140,"Adventure Works 32"" LCD HDTV M130 Brown",2,Televisions,TV and Video
1282,Contoso Mini Battery Charger Kit E320 Red,3,Cameras & Camcorders Accessories,Cameras and camcorders
809,Contoso Dual USB Power Adapter - power adapter E300 Grey,3,Computers Accessories,Computers
2470,Litware 80mm LED Dual PCI Slot Fan E1501 Pink,5,Fans,Home Appliances
821,Contoso USB 2.0 Dock Station docking station M800 Grey,3,Computers Accessories,Computers
1913,Fabrikam Refrigerator 3.2CuFt E1600 Silver,4,Refrigerators,Home Appliances
2048,Litware Microwave 0.8CuFt E080 Black,5,Microwaves,Home Appliances
2115,Contoso Water Heater 4.3GPM M1250 Yellow,3,Water Heaters,Home Appliances
1507,The Phone Company Smart phones Unlocked M300 Pink,10,Smart phones & PDAs,Cell phones
1978,Litware Refrigerator 4.6CuFt E280 Orange,5,Refrigerators,Home Appliances
